	person_id	arrest_id	charge_degree	offense_category	arrest_date_event
5293	32255	7375235	misdemeanor	other	2016-03-08
5294	1806016	5147741	misdemeanor	drug	2017-09-20
5295	1799436	5675576	misdemeanor	drug	2017-06-06
5296	1309468	8956296	misdemeanor	property	2014-10-21
5297	2740186	11306710	misdemeanor	other	2012-08-10
5298	1309468	9235465	felony	property	2014-07-20
5299	16944	9361077	misdemeanor	other	2014-06-09
5300	2745399	5242551	misdemeanor	other	2017-09-05
5301	2745399	5242552	misdemeanor	other	2017-09-05
5302	1643235	6097506	misdemeanor	other	2017-02-18
5303	16944	4840703	misdemeanor	other	2017-11-11
5304	706551	4991918	felony	property	2017-10-18
5305	1116388	5601903	misdemeanor	property	2017-06-22
5306	474178	4075628	misdemeanor	other	2018-04-02
5307	349867	3432249	misdemeanor	property	2018-07-15
5308	539268	3516113	misdemeanor	drug	2018-06-29
5309	1475717	3221139	misdemeanor	property	2018-08-06
5310	1060589	3831793	misdemeanor	other	2018-05-02
5311	16944	3471309	misdemeanor	other	2018-07-09
5312	1116388	1520728	felony	property	2019-06-02
5313	63188	8865057	misdemeanor	drug	2020-11-25
5314	63188	4022304	misdemeanor	property	2020-07-21
5315	51323	4059566	misdemeanor	other	2020-08-03
5316	1116388	19650	misdemeanor	property	2020-04-28
5317	69474	19587949	misdemeanor	other	2012-02-11
5318	69474	19588549	misdemeanor	other	2012-02-11
5319	69474	19588712	misdemeanor	other	2012-02-11
5320	69474	19589416	misdemeanor	other	2012-02-11
5321	55857	8991320	misdemeanor	other	2014-10-08
5322	873153	4532287	misdemeanor	other	2018-01-10
5323	873153	4532288	misdemeanor	other	2018-01-10
5324	63048	6164603	misdemeanor	drug	2017-02-03
5325	883298	6080238	misdemeanor	other	2017-02-23
5326	883909	6120596	misdemeanor	other	2017-02-14
5327	41991	19702134	misdemeanor	other	2012-02-06
5328	1244695	3638737	felony	drug	2018-06-07
5329	1675740	3119181	misdemeanor	other	2018-08-28
5330	324828	11236545	misdemeanor	other	2012-09-04
5331	1499946	11023890	misdemeanor	drug	2012-11-19
5332	253477	7620578	misdemeanor	other	2015-12-26
5333	1688253	6946113	misdemeanor	other	2016-06-15
5334	253477	7532200	misdemeanor	other	2016-01-24
5335	1710539	5374330	misdemeanor	other	2017-08-10
5336	1710539	5374331	misdemeanor	other	2017-08-10
5337	1710539	5374332	misdemeanor	other	2017-08-10
5338	1712911	4642420	misdemeanor	other	2017-12-14
5339	1712911	4642421	misdemeanor	other	2017-12-14
5340	1675740	6147642	misdemeanor	other	2017-02-07
5341	6851	4635194	misdemeanor	property	2017-12-16
5342	1675740	5511036	misdemeanor	other	2017-07-13
5343	1675740	5617021	misdemeanor	other	2017-06-19
5344	1688253	6018776	misdemeanor	other	2017-03-11
5345	1675740	4341601	misdemeanor	other	2018-02-13
5346	1244695	4285426	felony	other	2018-02-24
5347	1696565	3876566	misdemeanor	property	2018-04-24
5348	1244695	3046602	felony	other	2018-09-10
5349	1697642	4398085	misdemeanor	drug	2018-02-02
5350	1244695	792678	felony	other	2019-10-21
5351	253477	7625513	misdemeanor	other	2015-12-23
5352	253477	7625514	misdemeanor	other	2015-12-23
5353	253477	7019251	misdemeanor	other	2016-05-24
5354	253477	7032057	misdemeanor	other	2016-05-20
5355	253477	7258987	misdemeanor	other	2016-04-08
5356	253477	7525406	misdemeanor	other	2016-01-28
5357	253477	4495098	misdemeanor	other	2018-01-17
5358	1675740	1754114	misdemeanor	other	2020-05-31
5359	23784	11191152	misdemeanor	other	2012-09-18
5360	46101	6328395	misdemeanor	other	2016-12-16
5361	24750	3395537	misdemeanor	drug	2018-07-20
5362	46047	3717016	felony	property	2018-05-23
5363	21966	385945	misdemeanor	other	2020-01-15
5364	24391	2536660	misdemeanor	other	2018-12-14
5365	1052139	10250170	misdemeanor	other	2013-08-19
5366	22194	10266917	misdemeanor	drug	2013-08-13
5367	1052139	6537189	misdemeanor	other	2016-10-14
5368	56090	6968069	misdemeanor	other	2016-06-09
5369	23062	7012021	felony	other	2016-05-26
5370	46047	7015773	felony	other	2016-05-25
5371	2835694	7028913	felony	other	2016-05-21
5372	31518	6313374	felony	other	2016-12-21
5373	2792559	6313370	misdemeanor	other	2016-12-21
5374	2792559	6313371	misdemeanor	property	2016-12-21
5375	46047	7174846	felony	other	2016-05-01
5376	1052139	5395043	misdemeanor	other	2017-08-07
5377	2793559	4667407	misdemeanor	property	2017-12-10
5378	2792559	6203119	misdemeanor	other	2017-01-24
5379	2792559	6203120	misdemeanor	other	2017-01-24
5380	31518	6018785	felony	other	2017-03-11
5381	46047	2640835	felony	other	2018-11-26
5382	1052139	2493654	misdemeanor	other	2018-12-25
5383	24391	3638787	misdemeanor	property	2018-06-07
5384	23062	3575090	felony	other	2018-06-20
5385	23004	3831999	misdemeanor	property	2018-05-02
5386	2792559	3848838	misdemeanor	violent	2018-04-30
5387	2793559	4387357	felony	other	2018-02-05
5388	2792559	1987047	misdemeanor	other	2019-03-28
5389	2792559	1987046	misdemeanor	other	2019-03-28
5390	46047	199031	felony	other	2020-02-21
5391	1805696	9079417	misdemeanor	drug	2020-11-30
5392	2842887	5419450	misdemeanor	drug	2020-09-12
5393	2792559	5488284	misdemeanor	other	2017-07-18
5394	46047	3820351	felony	property	2018-05-04
5395	24750	4478288	misdemeanor	drug	2018-01-20
5396	22194	1229339	misdemeanor	drug	2019-07-27
5397	46047	9770769	felony	other	2014-01-26
5398	46047	9088114	felony	other	2014-09-08
5399	2792559	8847299	misdemeanor	other	2014-11-29
5400	23784	20284085	misdemeanor	other	2012-09-18
5401	29538	8802435	misdemeanor	other	2014-12-16
5402	84027	8005918	misdemeanor	other	2015-08-31
5403	29538	11208482	misdemeanor	other	2012-09-13
5404	29538	11279290	misdemeanor	other	2012-08-20
5405	29538	11327085	misdemeanor	other	2012-08-03
5406	92826	11592262	misdemeanor	other	2012-05-05
5407	380061	10602757	felony	other	2013-04-20
5408	29538	10488555	misdemeanor	other	2013-05-30
5409	25238	9092197	misdemeanor	other	2014-09-06
5410	69593	9141759	misdemeanor	other	2014-08-20
5411	542158	9481134	misdemeanor	other	2014-05-06
5412	542158	9547232	misdemeanor	other	2014-04-14
5413	27836	8165582	misdemeanor	violent	2015-07-13
5414	3243981	7603993	misdemeanor	property	2016-01-02
5415	28865	6460937	misdemeanor	drug	2016-11-07
5416	27836	6794553	misdemeanor	other	2016-07-30
5417	25670	6605844	misdemeanor	other	2016-09-22
5418	1615681	6984069	misdemeanor	other	2016-06-04
5419	1615681	6984070	misdemeanor	other	2016-06-04
5420	3249428	6650503	misdemeanor	other	2016-09-10
5421	3249683	7005361	misdemeanor	other	2016-05-28
5422	3249683	7005370	misdemeanor	other	2016-05-28
5423	3250583	6670200	misdemeanor	other	2016-09-05
5424	27836	7245702	misdemeanor	other	2016-04-12
5425	25523	5544127	misdemeanor	other	2017-07-06
5426	25238	6126549	misdemeanor	drug	2017-02-13
5427	25238	5576105	misdemeanor	drug	2017-06-29
5428	25523	5666449	misdemeanor	other	2017-06-08
5429	51323	5697480	misdemeanor	other	2017-05-31
5430	28614	3033487	misdemeanor	other	2018-09-12
5431	25425	3180092	misdemeanor	other	2018-08-13
5432	3216126	4188593	misdemeanor	other	2018-03-13
5433	1609935	4378568	misdemeanor	other	2018-02-06
5434	3218878	4461707	felony	property	2018-01-23
5435	77082	766081	misdemeanor	property	2019-10-26
5436	3166359	1346256	misdemeanor	property	2019-07-05
5437	25425	1502598	misdemeanor	other	2019-06-05
5438	24916	1023355	misdemeanor	property	2019-09-06
5439	3223578	1163655	misdemeanor	property	2019-08-09
5440	539268	1502573	misdemeanor	property	2019-06-05
5441	29538	1856731	felony	property	2019-04-19
5442	539268	1350501	misdemeanor	property	2019-07-04
5443	27924	1259970	misdemeanor	other	2019-07-22
5444	539268	6351262	misdemeanor	property	2020-09-26
5445	539268	8652297	misdemeanor	property	2020-11-13
5446	275082	50114	misdemeanor	property	2020-04-07
5447	539268	6753608	misdemeanor	property	2020-10-02
5448	539268	3305235	misdemeanor	property	2020-06-21
5449	539268	6753607	misdemeanor	property	2020-10-02
5450	62147	37793	misdemeanor	drug	2020-04-16
5451	29538	10741593	misdemeanor	other	2013-03-02
5452	25060	10613328	misdemeanor	property	2013-04-17
5453	3216126	5589933	misdemeanor	other	2017-06-26
5454	24916	5675336	misdemeanor	drug	2017-06-06
5455	72764	474233	misdemeanor	property	2019-12-26
5456	72764	474232	felony	property	2019-12-26
5457	3166359	1937785	misdemeanor	property	2019-04-06
5458	539268	1355318	misdemeanor	other	2019-07-03
5459	25670	2215139	misdemeanor	property	2019-02-18
5460	72764	1790401	misdemeanor	property	2019-05-02
5461	539268	1343121	misdemeanor	property	2019-07-06
5462	25425	1074460	misdemeanor	other	2019-08-27
5463	25523	1447489	misdemeanor	other	2019-06-15
5464	3228132	2312024	misdemeanor	property	2019-01-30
5465	586087	8668241	misdemeanor	other	2020-11-14
5466	25425	3213530	misdemeanor	other	2018-08-07
5467	25670	2712910	misdemeanor	property	2018-11-11
5468	28865	3665332	felony	drug	2018-06-02
5469	25425	3190978	misdemeanor	other	2018-08-10
5470	3231517	3512764	felony	drug	2018-06-30
5471	28710	3904095	felony	drug	2018-04-19
5472	92826	20702031	misdemeanor	other	2012-01-05
5473	1307719	6546007	misdemeanor	other	2016-10-12
5474	1308319	3395946	misdemeanor	other	2018-07-20
5475	1308319	3395947	misdemeanor	other	2018-07-20
5476	1308319	3395948	misdemeanor	other	2018-07-20
5477	1307676	3827035	misdemeanor	other	2018-05-03
5478	1308492	2056848	misdemeanor	other	2019-03-15
5479	531993	4032765	felony	property	2020-07-22
5480	3381394	11573000	misdemeanor	other	2012-05-12
5481	3370039	10170697	misdemeanor	other	2013-09-16
5482	212874	10419189	misdemeanor	other	2013-06-23
5483	3381394	7055783	misdemeanor	other	2016-05-14
5484	3381394	7055785	misdemeanor	other	2016-05-14
5485	1308319	7339505	misdemeanor	other	2016-03-17
5486	1609935	7395384	misdemeanor	other	2016-03-02
5487	1609935	7395385	misdemeanor	other	2016-03-02
5488	1609935	7395386	misdemeanor	other	2016-03-02
5489	1609935	7395387	misdemeanor	other	2016-03-02
5490	3383502	6577014	misdemeanor	other	2016-10-02
5491	1307676	6621889	misdemeanor	other	2016-09-19
5492	3381394	6647302	misdemeanor	other	2016-09-12
5493	3381394	6647303	misdemeanor	other	2016-09-12
5494	3381394	6647304	misdemeanor	other	2016-09-12
5495	3381394	7055784	misdemeanor	other	2016-05-14
5496	3381394	7055786	misdemeanor	other	2016-05-14
5497	3385400	7255596	misdemeanor	other	2016-04-09
5498	531993	1719187	misdemeanor	property	2020-05-19
5499	3370039	6056862	misdemeanor	other	2020-09-22
5500	531993	1749459	misdemeanor	property	2020-05-29
5501	2792559	283836	misdemeanor	other	2020-02-04
5502	1307676	8685015	misdemeanor	other	2015-01-28
5503	3328849	3681550	misdemeanor	other	2018-05-30
5504	883909	1689196	felony	property	2019-05-07
5505	1307676	5745962	misdemeanor	other	2017-05-22
5506	1307719	5788721	misdemeanor	drug	2017-05-10
5507	2248903	5799158	misdemeanor	other	2017-05-08
5508	883909	5296171	misdemeanor	property	2017-08-25
5509	316704	5008269	misdemeanor	other	2017-10-16
5510	316704	5008270	misdemeanor	other	2017-10-16
5511	3389220	5847328	misdemeanor	other	2017-04-25
5512	3389220	5847329	misdemeanor	other	2017-04-25
5513	3370039	5339587	misdemeanor	other	2017-08-17
5514	3389220	5732410	misdemeanor	other	2017-05-25
5515	173830	5732441	misdemeanor	other	2017-05-25
5516	173830	5732442	misdemeanor	other	2017-05-25
5517	173830	5732443	misdemeanor	other	2017-05-25
5518	173830	5732444	misdemeanor	other	2017-05-25
5519	884830	4216734	misdemeanor	drug	2018-03-08
5520	51576	3138306	misdemeanor	other	2018-08-23
5521	51576	2465786	misdemeanor	other	2018-12-31
5522	1295291	2520053	misdemeanor	other	2018-12-18
5523	883909	643465	misdemeanor	other	2019-11-21
5524	74595	8893648	misdemeanor	other	2014-11-13
5525	74829	8976733	misdemeanor	other	2014-10-14
5526	74677	9217972	misdemeanor	drug	2014-07-25
5527	74677	9517250	misdemeanor	other	2014-04-23
5528	74677	8834040	misdemeanor	other	2014-12-04
5529	74677	6076341	misdemeanor	drug	2017-02-24
5530	74595	5571064	misdemeanor	drug	2017-06-30
5531	82277	1092643	misdemeanor	drug	2019-08-23
5532	75450	710511	misdemeanor	property	2019-11-07
5533	75426	1361643	misdemeanor	drug	2019-07-02
5534	76548	1785048	misdemeanor	other	2019-05-03
5535	14780	6879872	misdemeanor	drug	2020-10-05
5536	1301547	7498806	misdemeanor	drug	2016-02-05
5537	76548	4680174	felony	violent	2017-12-07
5538	77608	5793438	misdemeanor	drug	2017-05-09
5539	74595	1496482	misdemeanor	drug	2019-06-06
5540	75570	2337402	misdemeanor	drug	2019-01-25
5541	77608	3966313	misdemeanor	property	2018-04-10
5542	76733	4545842	misdemeanor	property	2018-01-08
5543	1306011	11070325	felony	other	2012-11-01
5544	74595	10213473	misdemeanor	other	2013-08-31
5545	74595	10072716	misdemeanor	other	2013-10-22
5546	74595	8862121	misdemeanor	drug	2014-11-23
5547	77276	9153167	misdemeanor	other	2014-08-16
5548	74595	9177992	misdemeanor	other	2014-08-07
5549	74677	9190412	misdemeanor	other	2014-08-04
5550	74595	9494845	misdemeanor	other	2014-05-01
5551	1675740	9302137	misdemeanor	other	2014-06-28
5552	75570	9600906	misdemeanor	drug	2014-03-26
5553	2871747	8450597	misdemeanor	other	2015-04-12
5554	69058	7657289	misdemeanor	other	2015-12-14
5555	74595	7831580	misdemeanor	other	2015-10-22
5556	69058	7835474	misdemeanor	other	2015-10-21
5557	2931293	7303205	misdemeanor	other	2016-03-28
5558	76733	6457012	misdemeanor	other	2016-11-08
5559	2931988	6457031	misdemeanor	other	2016-11-08
5560	2931988	6457032	misdemeanor	other	2016-11-08
5561	2934014	7357128	misdemeanor	other	2016-03-13
5562	2934116	6503640	misdemeanor	other	2016-10-24
5563	2934116	6503641	misdemeanor	other	2016-10-24
5564	2934116	6598254	misdemeanor	other	2016-09-25
5565	2871747	6601849	misdemeanor	property	2016-09-23
5566	2293944	6653435	misdemeanor	other	2016-09-09
5567	2601543	6304179	felony	other	2016-12-25
5568	2757019	7477228	misdemeanor	other	2016-02-10
5569	1708343	7477256	misdemeanor	other	2016-02-10
5570	35652	4736085	misdemeanor	drug	2017-11-29
5571	74595	6280673	misdemeanor	drug	2017-01-03
5572	2293944	6280708	misdemeanor	other	2017-01-03
5573	75570	4741552	misdemeanor	drug	2017-11-28
5574	2946289	4577434	misdemeanor	other	2017-12-29
5575	77608	4586846	misdemeanor	property	2017-12-27
5576	76733	4609649	misdemeanor	drug	2017-12-21
5577	1306011	4796723	misdemeanor	property	2017-11-19
5578	76733	4839171	misdemeanor	drug	2017-11-12
5579	76733	4951812	misdemeanor	drug	2017-10-25
5580	76733	4951813	misdemeanor	property	2017-10-25
5581	76733	4951814	misdemeanor	property	2017-10-25
5582	2871747	5227374	misdemeanor	other	2017-09-08
5583	2871747	5345708	misdemeanor	other	2017-08-16
5584	76733	5983254	misdemeanor	drug	2017-03-22
5585	1039918	3885604	misdemeanor	property	2018-04-23
5586	77276	3904219	misdemeanor	drug	2018-04-19
5587	74595	2568623	misdemeanor	drug	2018-12-10
5588	74726	4223484	misdemeanor	drug	2018-03-07
5589	74723	4502652	misdemeanor	drug	2018-01-16
5590	74726	3646742	misdemeanor	other	2018-06-06
5591	76733	3159336	misdemeanor	drug	2018-08-20
5592	74726	3373599	misdemeanor	other	2018-07-25
5593	74726	4109031	misdemeanor	drug	2018-03-27
5594	2871747	4255805	misdemeanor	drug	2018-03-01
5595	74726	4255875	misdemeanor	drug	2018-03-01
5596	1302726	2950470	misdemeanor	property	2018-09-27
5597	74595	3204247	misdemeanor	drug	2018-08-08
5598	74726	3646741	misdemeanor	other	2018-06-06
5599	1301492	3262072	misdemeanor	property	2018-07-28
5600	74726	3159400	misdemeanor	drug	2018-08-20
5601	74726	3373598	misdemeanor	drug	2018-07-25
5602	74726	3569795	misdemeanor	drug	2018-06-21
5603	2880190	3877005	misdemeanor	drug	2018-04-24
5604	74726	3999938	misdemeanor	drug	2018-04-04
5605	2880571	3659989	misdemeanor	property	2018-06-04
5606	76733	2846051	misdemeanor	other	2018-10-17
5607	2871747	2861012	misdemeanor	drug	2018-10-15
5608	1302621	2907242	misdemeanor	other	2018-10-05
5609	74595	2912673	misdemeanor	drug	2018-10-04
5610	74726	4140484	misdemeanor	drug	2018-03-22
5611	77276	4341969	misdemeanor	drug	2018-02-13
5612	2881955	4461907	misdemeanor	other	2018-01-23
5613	2881955	4471356	misdemeanor	other	2018-01-22
5614	2871747	3598016	misdemeanor	property	2018-06-14
5615	75570	3897404	misdemeanor	property	2018-04-20
5616	75570	622926	misdemeanor	property	2019-11-25
5617	76548	2312185	misdemeanor	other	2019-01-30
5618	2871747	877489	misdemeanor	other	2019-10-03
5619	76733	1790607	misdemeanor	drug	2019-05-02
5620	74595	2073689	misdemeanor	drug	2019-03-13
5621	74595	2115113	misdemeanor	drug	2019-03-07
5622	74677	1987676	misdemeanor	drug	2019-03-28
5623	74595	2160271	misdemeanor	drug	2019-02-27
5624	2871747	1489755	misdemeanor	drug	2019-06-07
5625	76733	1785020	misdemeanor	drug	2019-05-03
5626	74595	1846584	misdemeanor	drug	2019-04-22
5627	74595	807392	misdemeanor	other	2019-10-17
5628	75450	996647	misdemeanor	property	2019-09-11
5629	75450	176534	misdemeanor	property	2020-02-26
5630	76733	6519085	misdemeanor	drug	2020-09-29
5631	76733	3271900	misdemeanor	other	2020-06-10
5632	76733	3301783	misdemeanor	drug	2020-06-19
5633	2871747	6698365	misdemeanor	drug	2020-10-01
5634	74595	8677716	misdemeanor	drug	2020-11-19
5635	76733	6519084	misdemeanor	drug	2020-09-29
5636	76733	3354908	misdemeanor	drug	2020-07-06
5637	75450	272242	misdemeanor	property	2020-02-06
5638	1305475	6891917	felony	drug	2016-07-03
5639	35652	6743580	misdemeanor	property	2016-08-15
5640	77608	6069561	felony	drug	2017-02-27
5641	1306011	4767836	misdemeanor	property	2017-11-22
5642	76548	4956454	felony	violent	2017-10-24
5643	75570	3260505	misdemeanor	drug	2018-07-29
5644	342986	3993568	misdemeanor	property	2018-04-05
5645	82277	1216514	misdemeanor	drug	2019-07-30
5646	74595	2269633	misdemeanor	drug	2019-02-07
5647	82666	1522407	misdemeanor	other	2019-06-01
5648	14780	5091576	misdemeanor	drug	2020-09-04
5649	21406	5478482	misdemeanor	other	2017-07-20
5650	21406	5116042	misdemeanor	other	2017-09-26
5651	19918	10922710	misdemeanor	property	2012-12-24
5652	19918	10922712	misdemeanor	other	2012-12-24
5653	19918	10922711	misdemeanor	other	2012-12-24
5654	3191875	5470465	misdemeanor	other	2017-07-23
5655	3192537	5291767	misdemeanor	other	2017-08-26
5656	3192537	5291766	misdemeanor	other	2017-08-26
5657	3192537	5291768	misdemeanor	other	2017-08-26
5658	3192537	5291769	misdemeanor	other	2017-08-26
5659	3192705	5328078	misdemeanor	other	2017-08-20
5660	533988	4454687	misdemeanor	other	2018-01-24
5661	14780	978311	misdemeanor	property	2019-09-14
5662	21406	706156	misdemeanor	other	2019-11-08
5663	21406	5819407	misdemeanor	other	2017-05-02
5664	21406	5498421	misdemeanor	other	2017-07-17
5665	3198323	6743620	misdemeanor	other	2016-08-15
5666	533988	6745550	misdemeanor	other	2016-08-14
5667	3198370	6916330	misdemeanor	other	2016-06-25
5668	3198370	6916327	misdemeanor	other	2016-06-25
5669	3198370	6916328	misdemeanor	other	2016-06-25
5670	3198370	6916329	misdemeanor	other	2016-06-25
5671	3198569	6798050	misdemeanor	other	2016-07-29
5672	21406	6591198	misdemeanor	other	2016-09-27
5673	60742	5649262	misdemeanor	property	2017-06-13
5674	60742	10210938	misdemeanor	violent	2013-09-02
5675	62440	9592009	felony	other	2014-03-29
5676	60742	6015800	misdemeanor	property	2017-03-13
5677	62440	3439232	felony	other	2018-07-13
5678	62440	3472322	felony	other	2018-07-09
5679	60742	7879095	misdemeanor	other	2015-10-09
5680	1297492	27361321	misdemeanor	other	2012-04-15
5681	63935	6043525	misdemeanor	violent	2017-03-06
5682	60742	5165410	misdemeanor	violent	2017-09-18
5683	15340	8172494	misdemeanor	other	2015-07-10
5684	63048	5638541	misdemeanor	other	2017-06-15
5685	63935	2842028	misdemeanor	property	2018-10-18
5686	64186	1990239	misdemeanor	drug	2019-03-28
5687	1297492	10059325	misdemeanor	drug	2013-10-27
5688	222575	9130032	misdemeanor	drug	2014-08-25
5689	2662041	6542668	misdemeanor	other	2016-10-13
5690	63935	6962479	misdemeanor	other	2016-06-12
5691	334186	5749590	misdemeanor	other	2017-05-21
5692	334186	5749591	misdemeanor	other	2017-05-21
5693	2638329	5289194	misdemeanor	other	2017-08-28
5694	2638329	5289195	misdemeanor	other	2017-08-28
5695	1003853	3388991	felony	other	2018-07-23
5696	258315	3168312	misdemeanor	other	2018-08-18
5697	258315	3168313	misdemeanor	other	2018-08-18
5698	2641039	3829189	misdemeanor	other	2018-05-03
5699	60742	4078069	misdemeanor	other	2018-04-02
5700	334186	1325042	misdemeanor	other	2019-07-10
5701	334186	1325043	misdemeanor	other	2019-07-10
5702	1779141	7636434	misdemeanor	other	2015-12-20
5703	1779141	7664867	misdemeanor	other	2015-12-11
5704	1779141	7590672	misdemeanor	other	2016-01-07
5705	1779141	7500144	misdemeanor	other	2016-02-05
5706	1779141	7431213	misdemeanor	other	2016-02-22
5707	63935	3050071	felony	property	2018-09-10
5708	1060589	7516657	misdemeanor	other	2016-02-01
5709	1058203	4212868	misdemeanor	property	2018-03-09
5710	1058203	1618933	misdemeanor	drug	2019-05-16
5711	1060589	11223896	misdemeanor	other	2012-09-08
5712	1059734	11523499	misdemeanor	violent	2012-05-29
5713	1060589	11134473	misdemeanor	other	2012-10-09
5714	318640	10319987	misdemeanor	other	2013-07-28
5715	1059734	10861696	misdemeanor	other	2013-01-18
5716	1602754	7703302	misdemeanor	other	2015-12-02
5717	1060589	8166911	misdemeanor	other	2015-07-13
5718	239629	8203107	misdemeanor	drug	2015-07-02
5719	1602754	8762279	misdemeanor	other	2015-01-01
5720	1644761	6725214	misdemeanor	property	2016-08-20
5721	1116388	6357258	misdemeanor	violent	2016-12-09
5722	1611752	7291545	misdemeanor	other	2016-03-31
5723	1116388	6585372	misdemeanor	violent	2016-09-29
5724	51323	6973052	misdemeanor	violent	2016-06-08
5725	1647361	6626206	misdemeanor	other	2016-09-17
5726	1116388	6644686	misdemeanor	violent	2016-09-13
5727	1058203	7234140	misdemeanor	other	2016-04-15
5728	1602754	7539079	misdemeanor	other	2016-01-21
5729	1652670	5403234	misdemeanor	other	2017-08-06
5730	1058203	4759878	misdemeanor	property	2017-11-26
5731	1644444	4599258	misdemeanor	property	2017-12-24
5732	1610763	5330582	misdemeanor	other	2017-08-19
5733	115968	5353602	misdemeanor	violent	2017-08-15
5734	1633210	3775181	misdemeanor	property	2018-05-13
5735	1058203	4164734	misdemeanor	drug	2018-03-18
5736	780358	2492368	misdemeanor	other	2018-12-26
5737	1660282	2558191	misdemeanor	other	2018-12-12
5738	1662696	3586404	misdemeanor	other	2018-06-18
5739	1662696	3586403	misdemeanor	other	2018-06-18
5740	1060589	3105275	misdemeanor	violent	2018-08-30
5741	27836	626077	felony	other	2019-11-25
5742	1609935	586033	misdemeanor	other	2019-12-03
5743	1609935	586034	misdemeanor	other	2019-12-03
5744	1609935	586032	misdemeanor	other	2019-12-03
5745	1610763	1835232	misdemeanor	other	2019-04-24
5746	1058804	1318133	felony	property	2019-07-11
5747	1059734	498935	misdemeanor	other	2019-12-20
5748	1058804	712150	misdemeanor	property	2019-11-07
5749	1058804	712151	misdemeanor	property	2019-11-07
5750	1309509	2495644	misdemeanor	property	2018-12-24
5751	1610763	1893112	misdemeanor	other	2019-04-13
5752	1610763	58056	misdemeanor	property	2020-04-01
5753	844881	6293357	misdemeanor	other	2016-12-30
5754	844881	6324750	misdemeanor	other	2016-12-19
5755	844881	6324749	misdemeanor	other	2016-12-19
5756	844881	6324751	misdemeanor	other	2016-12-19
5757	844881	6338200	misdemeanor	other	2016-12-14
5758	844881	6338202	misdemeanor	other	2016-12-14
5759	844881	6338201	misdemeanor	other	2016-12-14
5760	858453	7466353	misdemeanor	other	2016-02-13
5761	844881	4630648	misdemeanor	other	2017-12-18
5762	844881	4941590	misdemeanor	other	2017-10-27
5763	43443	2737511	misdemeanor	property	2018-11-06
5764	844881	3427533	misdemeanor	other	2018-07-16
5765	860034	1070818	misdemeanor	property	2019-08-28
5766	844881	427772	misdemeanor	other	2020-01-07
5767	15353	1599961	misdemeanor	property	2019-05-20
5768	15340	749519	misdemeanor	other	2019-10-30
5769	1609935	11185818	misdemeanor	other	2012-09-20
5770	531993	11581458	misdemeanor	other	2012-05-10
5771	3909	10729887	misdemeanor	other	2013-03-07
5772	1609935	10730972	misdemeanor	other	2013-03-06
5773	15340	10702888	misdemeanor	other	2013-03-16
5774	15340	10702890	misdemeanor	other	2013-03-16
5775	15340	10702893	misdemeanor	other	2013-03-16
5776	15340	10702894	misdemeanor	other	2013-03-16
5777	15340	10702900	misdemeanor	other	2013-03-16
5778	15340	10702901	misdemeanor	other	2013-03-16
5779	1609935	10702903	misdemeanor	other	2013-03-16
5780	15340	10702887	misdemeanor	other	2013-03-16
5781	15340	10702889	misdemeanor	other	2013-03-16
5782	15340	10702891	misdemeanor	other	2013-03-16
5783	15340	10702892	misdemeanor	other	2013-03-16
5784	15340	10702895	misdemeanor	other	2013-03-16
5785	15340	10702897	misdemeanor	other	2013-03-16
5786	15340	10702896	misdemeanor	other	2013-03-16
5787	15340	10702898	misdemeanor	other	2013-03-16
5788	15340	10702899	misdemeanor	other	2013-03-16
5789	1609935	10702902	misdemeanor	other	2013-03-16
5790	1609935	9897546	misdemeanor	other	2013-12-16
5791	1609935	9897547	misdemeanor	property	2013-12-16
5792	1609935	9897548	misdemeanor	other	2013-12-16
5793	1609935	9913935	misdemeanor	other	2013-12-11
5794	1744993	6468725	misdemeanor	other	2016-11-04
5795	1745147	6992103	misdemeanor	other	2016-06-02
5796	1745147	6992104	misdemeanor	drug	2016-06-02
5797	1609935	5397575	misdemeanor	other	2017-08-07
5798	1609935	5397573	misdemeanor	violent	2017-08-07
5799	1609935	5397574	misdemeanor	other	2017-08-07
5800	884830	4630916	misdemeanor	drug	2017-12-18
5801	1609935	5433552	misdemeanor	other	2017-07-31
5802	1609935	5433553	misdemeanor	violent	2017-07-31
5803	884830	4548340	misdemeanor	drug	2018-01-08
5804	1725478	3085056	misdemeanor	other	2018-09-04
5805	884830	3249757	misdemeanor	drug	2018-07-31
5806	1309027	2118527	misdemeanor	drug	2019-03-07
5807	15353	2149811	misdemeanor	property	2019-03-01
5808	41664	6659636	felony	drug	2016-09-08
5809	15353	1611618	misdemeanor	property	2019-05-17
5810	1609935	9803656	misdemeanor	other	2014-01-14
5811	1609935	9803657	misdemeanor	other	2014-01-14
5812	63048	9616367	misdemeanor	drug	2014-03-21
5813	75450	28242775	misdemeanor	other	2012-07-17
5814	1004917	28242441	felony	violent	2012-10-19
5815	75450	11377195	misdemeanor	other	2012-07-17
5816	89034	9555091	misdemeanor	other	2014-04-11
5817	1111687	5742697	misdemeanor	other	2017-05-23
5818	1004917	11104353	felony	violent	2012-10-19
5819	1273296	10024253	misdemeanor	other	2013-11-08
5820	1113786	10701460	misdemeanor	other	2013-03-17
5821	1354979	10824059	misdemeanor	drug	2013-02-01
5822	88044	10091425	felony	other	2013-10-16
5823	2559192	9000846	misdemeanor	other	2014-10-06
5824	230959	9368979	misdemeanor	other	2014-06-06
